"TIME","GEO","UNIT","AGE","Value","Flag and Footnotes"
"2001","Belgium","Number","Less than 15 years","63",""
"2001","Belgium","Number","From 15 to 17 years","46",""
"2001","Belgium","Number","From 18 to 24 years","281",""
"2001","Belgium","Number","From 25 to 49 years","632",""
"2001","Belgium","Number","From 50 to 64 years","192",""
"2001","Belgium","Number","65 years or over","264",""
"2001","Bulgaria","Number","Less than 15 years",":",""
"2001","Bulgaria","Number","From 15 to 17 years",":",""
"2001","Bulgaria","Number","From 18 to 24 years",":",""
"2001","Bulgaria","Number","From 25 to 49 years",":",""
"2001","Bulgaria","Number","From 50 to 64 years",":",""
"2001","Bulgaria","Number","65 years or over",":",""
"2001","Czechia","Number","Less than 15 years","38",""
"2001","Czechia","Number","From 15 to 17 years","37",""
"2001","Czechia","Number","From 18 to 24 years","236",""
"2001","Czechia","Number","From 25 to 49 years","519",""
"2001","Czechia","Number","From 50 to 64 years","252",""
"2001","Czechia","Number","65 years or over","241",""
"2001","Denmark","Number","Less than 15 years","21",""
"2001","Denmark","Number","From 15 to 17 years","23",""
"2001","Denmark","Number","From 18 to 24 years","68",""
"2001","Denmark","Number","From 25 to 49 years","147",""
"2001","Denmark","Number","From 50 to 64 years","70",""
"2001","Denmark","Number","65 years or over","102",""
"2001","Germany (until 1990 former territory of the FRG)","Number","Less than 15 years","231",""
"2001","Germany (until 1990 former territory of the FRG)","Number","From 15 to 17 years","286",""
"2001","Germany (until 1990 former territory of the FRG)","Number","From 18 to 24 years","1,606",""
"2001","Germany (until 1990 former territory of the FRG)","Number","From 25 to 49 years","2,591",""
"2001","Germany (until 1990 former territory of the FRG)","Number","From 50 to 64 years","980",""
"2001","Germany (until 1990 former territory of the FRG)","Number","65 years or over","1,283",""
"2001","Estonia","Number","Less than 15 years",":",""
"2001","Estonia","Number","From 15 to 17 years",":",""
"2001","Estonia","Number","From 18 to 24 years",":",""
"2001","Estonia","Number","From 25 to 49 years",":",""
"2001","Estonia","Number","From 50 to 64 years",":",""
"2001","Estonia","Number","65 years or over",":",""
"2001","Ireland","Number","Less than 15 years","26",""
"2001","Ireland","Number","From 15 to 17 years","19",""
"2001","Ireland","Number","From 18 to 24 years","114",""
"2001","Ireland","Number","From 25 to 49 years","152",""
"2001","Ireland","Number","From 50 to 64 years","45",""
"2001","Ireland","Number","65 years or over","47",""
"2001","Greece","Number","Less than 15 years","47",""
"2001","Greece","Number","From 15 to 17 years","51",""
"2001","Greece","Number","From 18 to 24 years","385",""
"2001","Greece","Number","From 25 to 49 years","697",""
"2001","Greece","Number","From 50 to 64 years","284",""
"2001","Greece","Number","65 years or over","385",""
"2001","Spain","Number","Less than 15 years","158",""
"2001","Spain","Number","From 15 to 17 years","197",""
"2001","Spain","Number","From 18 to 24 years","967",""
"2001","Spain","Number","From 25 to 49 years","2,343",""
"2001","Spain","Number","From 50 to 64 years","806",""
"2001","Spain","Number","65 years or over","860",""
"2001","France","Number","Less than 15 years","273",""
"2001","France","Number","From 15 to 17 years","321",""
"2001","France","Number","From 18 to 24 years","1,802",""
"2001","France","Number","From 25 to 49 years","3,275",""
"2001","France","Number","From 50 to 64 years","990",""
"2001","France","Number","65 years or over","1,391",""
"2001","Croatia","Number","Less than 15 years",":",""
"2001","Croatia","Number","From 15 to 17 years",":",""
"2001","Croatia","Number","From 18 to 24 years",":",""
"2001","Croatia","Number","From 25 to 49 years",":",""
"2001","Croatia","Number","From 50 to 64 years",":",""
"2001","Croatia","Number","65 years or over",":",""
"2001","Italy","Number","Less than 15 years","187",""
"2001","Italy","Number","From 15 to 17 years","199",""
"2001","Italy","Number","From 18 to 24 years","1,088",""
"2001","Italy","Number","From 25 to 49 years","2,686",""
"2001","Italy","Number","From 50 to 64 years","1,001",""
"2001","Italy","Number","65 years or over","1,369",""
"2001","Cyprus","Number","Less than 15 years",":",""
"2001","Cyprus","Number","From 15 to 17 years",":",""
"2001","Cyprus","Number","From 18 to 24 years",":",""
"2001","Cyprus","Number","From 25 to 49 years",":",""
"2001","Cyprus","Number","From 50 to 64 years",":",""
"2001","Cyprus","Number","65 years or over",":",""
"2001","Latvia","Number","Less than 15 years",":",""
"2001","Latvia","Number","From 15 to 17 years",":",""
"2001","Latvia","Number","From 18 to 24 years",":",""
"2001","Latvia","Number","From 25 to 49 years",":",""
"2001","Latvia","Number","From 50 to 64 years",":",""
"2001","Latvia","Number","65 years or over",":",""
"2001","Lithuania","Number","Less than 15 years",":",""
"2001","Lithuania","Number","From 15 to 17 years",":",""
"2001","Lithuania","Number","From 18 to 24 years",":",""
"2001","Lithuania","Number","From 25 to 49 years",":",""
"2001","Lithuania","Number","From 50 to 64 years",":",""
"2001","Lithuania","Number","65 years or over",":",""
"2001","Luxembourg","Number","Less than 15 years","5",""
"2001","Luxembourg","Number","From 15 to 17 years","3",""
"2001","Luxembourg","Number","From 18 to 24 years","16",""
"2001","Luxembourg","Number","From 25 to 49 years","27",""
"2001","Luxembourg","Number","From 50 to 64 years","12",""
"2001","Luxembourg","Number","65 years or over","7",""
"2001","Hungary","Number","Less than 15 years",":",""
"2001","Hungary","Number","From 15 to 17 years",":",""
"2001","Hungary","Number","From 18 to 24 years",":",""
"2001","Hungary","Number","From 25 to 49 years",":",""
"2001","Hungary","Number","From 50 to 64 years",":",""
"2001","Hungary","Number","65 years or over",":",""
"2001","Malta","Number","Less than 15 years",":",""
"2001","Malta","Number","From 15 to 17 years",":",""
"2001","Malta","Number","From 18 to 24 years",":",""
"2001","Malta","Number","From 25 to 49 years",":",""
"2001","Malta","Number","From 50 to 64 years",":",""
"2001","Malta","Number","65 years or over",":",""
"2001","Netherlands","Number","Less than 15 years","48",""
"2001","Netherlands","Number","From 15 to 17 years","56",""
"2001","Netherlands","Number","From 18 to 24 years","162",""
"2001","Netherlands","Number","From 25 to 49 years","363",""
"2001","Netherlands","Number","From 50 to 64 years","142",""
"2001","Netherlands","Number","65 years or over","222",""
"2001","Austria","Number","Less than 15 years","26",""
"2001","Austria","Number","From 15 to 17 years","32",""
"2001","Austria","Number","From 18 to 24 years","188",""
"2001","Austria","Number","From 25 to 49 years","380",""
"2001","Austria","Number","From 50 to 64 years","146",""
"2001","Austria","Number","65 years or over","186",""
"2001","Poland","Number","Less than 15 years","262",""
"2001","Poland","Number","From 15 to 17 years","204",""
"2001","Poland","Number","From 18 to 24 years","894",""
"2001","Poland","Number","From 25 to 49 years","2,312",""
"2001","Poland","Number","From 50 to 64 years","952",""
"2001","Poland","Number","65 years or over","910",""
"2001","Portugal","Number","Less than 15 years","53",""
"2001","Portugal","Number","From 15 to 17 years","52",""
"2001","Portugal","Number","From 18 to 24 years","327",""
"2001","Portugal","Number","From 25 to 49 years","623",""
"2001","Portugal","Number","From 50 to 64 years","242",""
"2001","Portugal","Number","65 years or over","317",""
"2001","Romania","Number","Less than 15 years","187",""
"2001","Romania","Number","From 15 to 17 years","56",""
"2001","Romania","Number","From 18 to 24 years","311",""
"2001","Romania","Number","From 25 to 49 years","1,007",""
"2001","Romania","Number","From 50 to 64 years","472",""
"2001","Romania","Number","65 years or over","417",""
"2001","Slovenia","Number","Less than 15 years","4",""
"2001","Slovenia","Number","From 15 to 17 years","20",""
"2001","Slovenia","Number","From 18 to 24 years","52",""
"2001","Slovenia","Number","From 25 to 49 years","116",""
"2001","Slovenia","Number","From 50 to 64 years","40",""
"2001","Slovenia","Number","65 years or over","46",""
"2001","Slovakia","Number","Less than 15 years","33",""
"2001","Slovakia","Number","From 15 to 17 years","12",""
"2001","Slovakia","Number","From 18 to 24 years","99",""
"2001","Slovakia","Number","From 25 to 49 years","284",""
"2001","Slovakia","Number","From 50 to 64 years","118",""
"2001","Slovakia","Number","65 years or over","77",""
"2001","Finland","Number","Less than 15 years","19",""
"2001","Finland","Number","From 15 to 17 years","20",""
"2001","Finland","Number","From 18 to 24 years","84",""
"2001","Finland","Number","From 25 to 49 years","137",""
"2001","Finland","Number","From 50 to 64 years","77",""
"2001","Finland","Number","65 years or over","96",""
"2001","Sweden","Number","Less than 15 years","18",""
"2001","Sweden","Number","From 15 to 17 years","22",""
"2001","Sweden","Number","From 18 to 24 years","100",""
"2001","Sweden","Number","From 25 to 49 years","188",""
"2001","Sweden","Number","From 50 to 64 years","108",""
"2001","Sweden","Number","65 years or over","147",""
"2001","United Kingdom","Number","Less than 15 years","192",""
"2001","United Kingdom","Number","From 15 to 17 years","205",""
"2001","United Kingdom","Number","From 18 to 24 years","691",""
"2001","United Kingdom","Number","From 25 to 49 years","1,379",""
"2001","United Kingdom","Number","From 50 to 64 years","447",""
"2001","United Kingdom","Number","65 years or over","652",""
"2001","Iceland","Number","Less than 15 years",":",""
"2001","Iceland","Number","From 15 to 17 years",":",""
"2001","Iceland","Number","From 18 to 24 years",":",""
"2001","Iceland","Number","From 25 to 49 years",":",""
"2001","Iceland","Number","From 50 to 64 years",":",""
"2001","Iceland","Number","65 years or over",":",""
"2001","Liechtenstein","Number","Less than 15 years",":",""
"2001","Liechtenstein","Number","From 15 to 17 years",":",""
"2001","Liechtenstein","Number","From 18 to 24 years",":",""
"2001","Liechtenstein","Number","From 25 to 49 years",":",""
"2001","Liechtenstein","Number","From 50 to 64 years",":",""
"2001","Liechtenstein","Number","65 years or over",":",""
"2001","Norway","Number","Less than 15 years",":",""
"2001","Norway","Number","From 15 to 17 years",":",""
"2001","Norway","Number","From 18 to 24 years",":",""
"2001","Norway","Number","From 25 to 49 years",":",""
"2001","Norway","Number","From 50 to 64 years",":",""
"2001","Norway","Number","65 years or over",":",""
"2001","Switzerland","Number","Less than 15 years","22",""
"2001","Switzerland","Number","From 15 to 17 years","20",""
"2001","Switzerland","Number","From 18 to 24 years","88",""
"2001","Switzerland","Number","From 25 to 49 years","198",""
"2001","Switzerland","Number","From 50 to 64 years","89",""
"2001","Switzerland","Number","65 years or over","127",""
"2002","Belgium","Number","Less than 15 years","36",""
"2002","Belgium","Number","From 15 to 17 years","47",""
"2002","Belgium","Number","From 18 to 24 years","262",""
"2002","Belgium","Number","From 25 to 49 years","568",""
"2002","Belgium","Number","From 50 to 64 years","171",""
"2002","Belgium","Number","65 years or over","210",""
"2002","Bulgaria","Number","Less than 15 years",":",""
"2002","Bulgaria","Number","From 15 to 17 years",":",""
"2002","Bulgaria","Number","From 18 to 24 years",":",""
"2002","Bulgaria","Number","From 25 to 49 years",":",""
"2002","Bulgaria","Number","From 50 to 64 years",":",""
"2002","Bulgaria","Number","65 years or over",":",""
"2002","Czechia","Number","Less than 15 years","46",""
"2002","Czechia","Number","From 15 to 17 years","33",""
"2002","Czechia","Number","From 18 to 24 years","222",""
"2002","Czechia","Number","From 25 to 49 years","615",""
"2002","Czechia","Number","From 50 to 64 years","291",""
"2002","Czechia","Number","65 years or over","211",""
"2002","Denmark","Number","Less than 15 years","14",""
"2002","Denmark","Number","From 15 to 17 years","26",""
"2002","Denmark","Number","From 18 to 24 years","76",""
"2002","Denmark","Number","From 25 to 49 years","172",""
"2002","Denmark","Number","From 50 to 64 years","72",""
"2002","Denmark","Number","65 years or over","103",""
"2002","Germany (until 1990 former territory of the FRG)","Number","Less than 15 years","216",""
"2002","Germany (until 1990 former territory of the FRG)","Number","From 15 to 17 years","318",""
"2002","Germany (until 1990 former territory of the FRG)","Number","From 18 to 24 years","1,550",""
"2002","Germany (until 1990 former territory of the FRG)","Number","From 25 to 49 years","2,560",""
"2002","Germany (until 1990 former territory of the FRG)","Number","From 50 to 64 years","962",""
"2002","Germany (until 1990 former territory of the FRG)","Number","65 years or over","1,236",""
"2002","Estonia","Number","Less than 15 years",":",""
"2002","Estonia","Number","From 15 to 17 years",":",""
"2002","Estonia","Number","From 18 to 24 years",":",""
"2002","Estonia","Number","From 25 to 49 years",":",""
"2002","Estonia","Number","From 50 to 64 years",":",""
"2002","Estonia","Number","65 years or over",":",""
"2002","Ireland","Number","Less than 15 years","18",""
"2002","Ireland","Number","From 15 to 17 years","19",""
"2002","Ireland","Number","From 18 to 24 years","79",""
"2002","Ireland","Number","From 25 to 49 years","137",""
"2002","Ireland","Number","From 50 to 64 years","43",""
"2002","Ireland","Number","65 years or over","60",""
"2002","Greece","Number","Less than 15 years","47",""
"2002","Greece","Number","From 15 to 17 years","47",""
"2002","Greece","Number","From 18 to 24 years","283",""
"2002","Greece","Number","From 25 to 49 years","644",""
"2002","Greece","Number","From 50 to 64 years","254",""
"2002","Greece","Number","65 years or over","340",""
"2002","Spain","Number","Less than 15 years","147",""
"2002","Spain","Number","From 15 to 17 years","167",""
"2002","Spain","Number","From 18 to 24 years","932",""
"2002","Spain","Number","From 25 to 49 years","2,294",""
"2002","Spain","Number","From 50 to 64 years","802",""
"2002","Spain","Number","65 years or over","828",""
"2002","France","Number","Less than 15 years","243",""
"2002","France","Number","From 15 to 17 years","248",""
"2002","France","Number","From 18 to 24 years","1,639",""
"2002","France","Number","From 25 to 49 years","3,082",""
"2002","France","Number","From 50 to 64 years","972",""
"2002","France","Number","65 years or over","1,360",""
"2002","Croatia","Number","Less than 15 years",":",""
"2002","Croatia","Number","From 15 to 17 years",":",""
"2002","Croatia","Number","From 18 to 24 years",":",""
"2002","Croatia","Number","From 25 to 49 years",":",""
"2002","Croatia","Number","From 50 to 64 years",":",""
"2002","Croatia","Number","65 years or over",":",""
"2002","Italy","Number","Less than 15 years","196",""
"2002","Italy","Number","From 15 to 17 years","187",""
"2002","Italy","Number","From 18 to 24 years","1,109",""
"2002","Italy","Number","From 25 to 49 years","2,670",""
"2002","Italy","Number","From 50 to 64 years","973",""
"2002","Italy","Number","65 years or over","1,461",""
"2002","Cyprus","Number","Less than 15 years",":",""
"2002","Cyprus","Number","From 15 to 17 years",":",""
"2002","Cyprus","Number","From 18 to 24 years",":",""
"2002","Cyprus","Number","From 25 to 49 years",":",""
"2002","Cyprus","Number","From 50 to 64 years",":",""
"2002","Cyprus","Number","65 years or over",":",""
"2002","Latvia","Number","Less than 15 years",":",""
"2002","Latvia","Number","From 15 to 17 years",":",""
"2002","Latvia","Number","From 18 to 24 years",":",""
"2002","Latvia","Number","From 25 to 49 years",":",""
"2002","Latvia","Number","From 50 to 64 years",":",""
"2002","Latvia","Number","65 years or over",":",""
"2002","Lithuania","Number","Less than 15 years",":",""
"2002","Lithuania","Number","From 15 to 17 years",":",""
"2002","Lithuania","Number","From 18 to 24 years",":",""
"2002","Lithuania","Number","From 25 to 49 years",":",""
"2002","Lithuania","Number","From 50 to 64 years",":",""
"2002","Lithuania","Number","65 years or over",":",""
"2002","Luxembourg","Number","Less than 15 years","3",""
"2002","Luxembourg","Number","From 15 to 17 years","3",""
"2002","Luxembourg","Number","From 18 to 24 years","10",""
"2002","Luxembourg","Number","From 25 to 49 years","36",""
"2002","Luxembourg","Number","From 50 to 64 years","5",""
"2002","Luxembourg","Number","65 years or over","5",""
"2002","Hungary","Number","Less than 15 years",":",""
"2002","Hungary","Number","From 15 to 17 years",":",""
"2002","Hungary","Number","From 18 to 24 years",":",""
"2002","Hungary","Number","From 25 to 49 years",":",""
"2002","Hungary","Number","From 50 to 64 years",":",""
"2002","Hungary","Number","65 years or over",":",""
"2002","Malta","Number","Less than 15 years",":",""
"2002","Malta","Number","From 15 to 17 years",":",""
"2002","Malta","Number","From 18 to 24 years",":",""
"2002","Malta","Number","From 25 to 49 years",":",""
"2002","Malta","Number","From 50 to 64 years",":",""
"2002","Malta","Number","65 years or over",":",""
"2002","Netherlands","Number","Less than 15 years","37",""
"2002","Netherlands","Number","From 15 to 17 years","62",""
"2002","Netherlands","Number","From 18 to 24 years","205",""
"2002","Netherlands","Number","From 25 to 49 years","355",""
"2002","Netherlands","Number","From 50 to 64 years","114",""
"2002","Netherlands","Number","65 years or over","213",""
"2002","Austria","Number","Less than 15 years","25",""
"2002","Austria","Number","From 15 to 17 years","43",""
"2002","Austria","Number","From 18 to 24 years","172",""
"2002","Austria","Number","From 25 to 49 years","348",""
"2002","Austria","Number","From 50 to 64 years","157",""
"2002","Austria","Number","65 years or over","211",""
"2002","Poland","Number","Less than 15 years","248",""
"2002","Poland","Number","From 15 to 17 years","204",""
"2002","Poland","Number","From 18 to 24 years","958",""
"2002","Poland","Number","From 25 to 49 years","2,346",""
"2002","Poland","Number","From 50 to 64 years","946",""
"2002","Poland","Number","65 years or over","976",""
"2002","Portugal","Number","Less than 15 years","58",""
"2002","Portugal","Number","From 15 to 17 years","52",""
"2002","Portugal","Number","From 18 to 24 years","266",""
"2002","Portugal","Number","From 25 to 49 years","707",""
"2002","Portugal","Number","From 50 to 64 years","244",""
"2002","Portugal","Number","65 years or over","305",""
"2002","Romania","Number","Less than 15 years","188",""
"2002","Romania","Number","From 15 to 17 years","44",""
"2002","Romania","Number","From 18 to 24 years","274",""
"2002","Romania","Number","From 25 to 49 years","966",""
"2002","Romania","Number","From 50 to 64 years","481",""
"2002","Romania","Number","65 years or over","458",""
"2002","Slovenia","Number","Less than 15 years","3",""
"2002","Slovenia","Number","From 15 to 17 years","11",""
"2002","Slovenia","Number","From 18 to 24 years","57",""
"2002","Slovenia","Number","From 25 to 49 years","97",""
"2002","Slovenia","Number","From 50 to 64 years","54",""
"2002","Slovenia","Number","65 years or over","47",""
"2002","Slovakia","Number","Less than 15 years","29",""
"2002","Slovakia","Number","From 15 to 17 years","23",""
"2002","Slovakia","Number","From 18 to 24 years","115",""
"2002","Slovakia","Number","From 25 to 49 years","262",""
"2002","Slovakia","Number","From 50 to 64 years","105",""
"2002","Slovakia","Number","65 years or over","89",""
"2002","Finland","Number","Less than 15 years","18",""
"2002","Finland","Number","From 15 to 17 years","15",""
"2002","Finland","Number","From 18 to 24 years","73",""
"2002","Finland","Number","From 25 to 49 years","131",""
"2002","Finland","Number","From 50 to 64 years","79",""
"2002","Finland","Number","65 years or over","99",""
"2002","Sweden","Number","Less than 15 years","18",""
"2002","Sweden","Number","From 15 to 17 years","20",""
"2002","Sweden","Number","From 18 to 24 years","100",""
"2002","Sweden","Number","From 25 to 49 years","180",""
"2002","Sweden","Number","From 50 to 64 years","103",""
"2002","Sweden","Number","65 years or over","139",""
"2002","United Kingdom","Number","Less than 15 years","160",""
"2002","United Kingdom","Number","From 15 to 17 years","194",""
"2002","United Kingdom","Number","From 18 to 24 years","725",""
"2002","United Kingdom","Number","From 25 to 49 years","1,372",""
"2002","United Kingdom","Number","From 50 to 64 years","444",""
"2002","United Kingdom","Number","65 years or over","655",""
"2002","Iceland","Number","Less than 15 years","5",""
"2002","Iceland","Number","From 15 to 17 years","0",""
"2002","Iceland","Number","From 18 to 24 years","4",""
"2002","Iceland","Number","From 25 to 49 years","8",""
"2002","Iceland","Number","From 50 to 64 years","6",""
"2002","Iceland","Number","65 years or over","6",""
"2002","Liechtenstein","Number","Less than 15 years",":",""
"2002","Liechtenstein","Number","From 15 to 17 years",":",""
"2002","Liechtenstein","Number","From 18 to 24 years",":",""
"2002","Liechtenstein","Number","From 25 to 49 years",":",""
"2002","Liechtenstein","Number","From 50 to 64 years",":",""
"2002","Liechtenstein","Number","65 years or over",":",""
"2002","Norway","Number","Less than 15 years",":",""
"2002","Norway","Number","From 15 to 17 years",":",""
"2002","Norway","Number","From 18 to 24 years",":",""
"2002","Norway","Number","From 25 to 49 years",":",""
"2002","Norway","Number","From 50 to 64 years",":",""
"2002","Norway","Number","65 years or over",":",""
"2002","Switzerland","Number","Less than 15 years","21",""
"2002","Switzerland","Number","From 15 to 17 years","14",""
"2002","Switzerland","Number","From 18 to 24 years","104",""
"2002","Switzerland","Number","From 25 to 49 years","177",""
"2002","Switzerland","Number","From 50 to 64 years","91",""
"2002","Switzerland","Number","65 years or over","106",""
"2003","Belgium","Number","Less than 15 years","32",""
"2003","Belgium","Number","From 15 to 17 years","39",""
"2003","Belgium","Number","From 18 to 24 years","241",""
"2003","Belgium","Number","From 25 to 49 years","484",""
"2003","Belgium","Number","From 50 to 64 years","166",""
"2003","Belgium","Number","65 years or over","240",""
"2003","Bulgaria","Number","Less than 15 years",":",""
"2003","Bulgaria","Number","From 15 to 17 years",":",""
"2003","Bulgaria","Number","From 18 to 24 years",":",""
"2003","Bulgaria","Number","From 25 to 49 years",":",""
"2003","Bulgaria","Number","From 50 to 64 years",":",""
"2003","Bulgaria","Number","65 years or over",":",""
"2003","Czechia","Number","Less than 15 years","38",""
"2003","Czechia","Number","From 15 to 17 years","41",""
"2003","Czechia","Number","From 18 to 24 years","243",""
"2003","Czechia","Number","From 25 to 49 years","612",""
"2003","Czechia","Number","From 50 to 64 years","268",""
"2003","Czechia","Number","65 years or over","231",""
"2003","Denmark","Number","Less than 15 years","22",""
"2003","Denmark","Number","From 15 to 17 years","16",""
"2003","Denmark","Number","From 18 to 24 years","67",""
"2003","Denmark","Number","From 25 to 49 years","166",""
"2003","Denmark","Number","From 50 to 64 years","62",""
"2003","Denmark","Number","65 years or over","99",""
"2003","Germany (until 1990 former territory of the FRG)","Number","Less than 15 years","208",""
"2003","Germany (until 1990 former territory of the FRG)","Number","From 15 to 17 years","316",""
"2003","Germany (until 1990 former territory of the FRG)","Number","From 18 to 24 years","1,392",""
"2003","Germany (until 1990 former territory of the FRG)","Number","From 25 to 49 years","2,457",""
"2003","Germany (until 1990 former territory of the FRG)","Number","From 50 to 64 years","910",""
"2003","Germany (until 1990 former territory of the FRG)","Number","65 years or over","1,329",""
"2003","Estonia","Number","Less than 15 years",":",""
"2003","Estonia","Number","From 15 to 17 years",":",""
"2003","Estonia","Number","From 18 to 24 years",":",""
"2003","Estonia","Number","From 25 to 49 years",":",""
"2003","Estonia","Number","From 50 to 64 years",":",""
"2003","Estonia","Number","65 years or over",":",""
"2003","Ireland","Number","Less than 15 years","16",""
"2003","Ireland","Number","From 15 to 17 years","12",""
"2003","Ireland","Number","From 18 to 24 years","82",""
"2003","Ireland","Number","From 25 to 49 years","126",""
"2003","Ireland","Number","From 50 to 64 years","40",""
"2003","Ireland","Number","65 years or over","53",""
"2003","Greece","Number","Less than 15 years","45",""
"2003","Greece","Number","From 15 to 17 years","82",""
"2003","Greece","Number","From 18 to 24 years","296",""
"2003","Greece","Number","From 25 to 49 years","627",""
"2003","Greece","Number","From 50 to 64 years","213",""
"2003","Greece","Number","65 years or over","322",""
"2003","Spain","Number","Less than 15 years","153",""
"2003","Spain","Number","From 15 to 17 years","186",""
"2003","Spain","Number","From 18 to 24 years","969",""
"2003","Spain","Number","From 25 to 49 years","2,365",""
"2003","Spain","Number","From 50 to 64 years","729",""
"2003","Spain","Number","65 years or over","812",""
"2003","France","Number","Less than 15 years","201",""
"2003","France","Number","From 15 to 17 years","238",""
"2003","France","Number","From 18 to 24 years","1,279",""
"2003","France","Number","From 25 to 49 years","2,336",""
"2003","France","Number","From 50 to 64 years","779",""
"2003","France","Number","65 years or over","1,116",""
"2003","Croatia","Number","Less than 15 years",":",""
"2003","Croatia","Number","From 15 to 17 years",":",""
"2003","Croatia","Number","From 18 to 24 years",":",""
"2003","Croatia","Number","From 25 to 49 years",":",""
"2003","Croatia","Number","From 50 to 64 years",":",""
"2003","Croatia","Number","65 years or over",":",""
"2003","Italy","Number","Less than 15 years","148",""
"2003","Italy","Number","From 15 to 17 years","216",""
"2003","Italy","Number","From 18 to 24 years","989",""
"2003","Italy","Number","From 25 to 49 years","2,560",""
"2003","Italy","Number","From 50 to 64 years","919",""
"2003","Italy","Number","65 years or over","1,379",""
"2003","Cyprus","Number","Less than 15 years",":",""
"2003","Cyprus","Number","From 15 to 17 years",":",""
"2003","Cyprus","Number","From 18 to 24 years",":",""
"2003","Cyprus","Number","From 25 to 49 years",":",""
"2003","Cyprus","Number","From 50 to 64 years",":",""
"2003","Cyprus","Number","65 years or over",":",""
"2003","Latvia","Number","Less than 15 years",":",""
"2003","Latvia","Number","From 15 to 17 years",":",""
"2003","Latvia","Number","From 18 to 24 years",":",""
"2003","Latvia","Number","From 25 to 49 years",":",""
"2003","Latvia","Number","From 50 to 64 years",":",""
"2003","Latvia","Number","65 years or over",":",""
"2003","Lithuania","Number","Less than 15 years",":",""
"2003","Lithuania","Number","From 15 to 17 years",":",""
"2003","Lithuania","Number","From 18 to 24 years",":",""
"2003","Lithuania","Number","From 25 to 49 years",":",""
"2003","Lithuania","Number","From 50 to 64 years",":",""
"2003","Lithuania","Number","65 years or over",":",""
"2003","Luxembourg","Number","Less than 15 years","1",""
"2003","Luxembourg","Number","From 15 to 17 years","1",""
"2003","Luxembourg","Number","From 18 to 24 years","10",""
"2003","Luxembourg","Number","From 25 to 49 years","27",""
"2003","Luxembourg","Number","From 50 to 64 years","8",""
"2003","Luxembourg","Number","65 years or over","6",""
"2003","Hungary","Number","Less than 15 years","32",""
"2003","Hungary","Number","From 15 to 17 years","32",""
"2003","Hungary","Number","From 18 to 24 years","129",""
"2003","Hungary","Number","From 25 to 49 years","581",""
"2003","Hungary","Number","From 50 to 64 years","297",""
"2003","Hungary","Number","65 years or over","232",""
"2003","Malta","Number","Less than 15 years",":",""
"2003","Malta","Number","From 15 to 17 years",":",""
"2003","Malta","Number","From 18 to 24 years",":",""
"2003","Malta","Number","From 25 to 49 years",":",""
"2003","Malta","Number","From 50 to 64 years",":",""
"2003","Malta","Number","65 years or over",":",""
"2003","Netherlands","Number","Less than 15 years","64",""
"2003","Netherlands","Number","From 15 to 17 years","54",""
"2003","Netherlands","Number","From 18 to 24 years","179",""
"2003","Netherlands","Number","From 25 to 49 years","363",""
"2003","Netherlands","Number","From 50 to 64 years","147",""
"2003","Netherlands","Number","65 years or over","221",""
"2003","Austria","Number","Less than 15 years","37",""
"2003","Austria","Number","From 15 to 17 years","41",""
"2003","Austria","Number","From 18 to 24 years","174",""
"2003","Austria","Number","From 25 to 49 years","314",""
"2003","Austria","Number","From 50 to 64 years","167",""
"2003","Austria","Number","65 years or over","197",""
"2003","Poland","Number","Less than 15 years","231",""
"2003","Poland","Number","From 15 to 17 years","154",""
"2003","Poland","Number","From 18 to 24 years","908",""
"2003","Poland","Number","From 25 to 49 years","2,352",""
"2003","Poland","Number","From 50 to 64 years","953",""
"2003","Poland","Number","65 years or over","885",""
"2003","Portugal","Number","Less than 15 years","53",""
"2003","Portugal","Number","From 15 to 17 years","29",""
"2003","Portugal","Number","From 18 to 24 years","239",""
"2003","Portugal","Number","From 25 to 49 years","654",""
"2003","Portugal","Number","From 50 to 64 years","226",""
"2003","Portugal","Number","65 years or over","301",""
"2003","Romania","Number","Less than 15 years","117",""
"2003","Romania","Number","From 15 to 17 years","46",""
"2003","Romania","Number","From 18 to 24 years","267",""
"2003","Romania","Number","From 25 to 49 years","945",""
"2003","Romania","Number","From 50 to 64 years","437",""
"2003","Romania","Number","65 years or over","417",""
"2003","Slovenia","Number","Less than 15 years","3",""
"2003","Slovenia","Number","From 15 to 17 years","7",""
"2003","Slovenia","Number","From 18 to 24 years","51",""
"2003","Slovenia","Number","From 25 to 49 years","89",""
"2003","Slovenia","Number","From 50 to 64 years","39",""
"2003","Slovenia","Number","65 years or over","53",""
"2003","Slovakia","Number","Less than 15 years","19",""
"2003","Slovakia","Number","From 15 to 17 years","11",""
"2003","Slovakia","Number","From 18 to 24 years","95",""
"2003","Slovakia","Number","From 25 to 49 years","302",""
"2003","Slovakia","Number","From 50 to 64 years","143",""
"2003","Slovakia","Number","65 years or over","81",""
"2003","Finland","Number","Less than 15 years","22",""
"2003","Finland","Number","From 15 to 17 years","12",""
"2003","Finland","Number","From 18 to 24 years","59",""
"2003","Finland","Number","From 25 to 49 years","124",""
"2003","Finland","Number","From 50 to 64 years","66",""
"2003","Finland","Number","65 years or over","96",""
"2003","Sweden","Number","Less than 15 years","21",""
"2003","Sweden","Number","From 15 to 17 years","23",""
